Date,Type,TransactionAmount,IpSource,AddressSource,BalanceSource,IpDestination,AddressDestination,BalanceDestination,Fraud
2022-09-17,Transfer,2.0,95.94.66.6,aleo1x6umtzdzjssx8t89xhpj2cev35cv93s4h2ms9608l0jpzu0g4yzsnt684g,45.0,156.116.234.246,aleo10jzdc7vm9vpyq0vhqqccr4emyr3gf3jayvjly9a7hwu6hrcwdurqf3n6wg,1826.0,0
2022-09-17,Deposit,1181.0,223.100.247.20,aleo1xwg4rgafeqkq0cxu8hwyc5lgce39zf9mnjjcqtr7e2lsn3kznurs5n39td,1251.0,,,,0
2022-09-17,Withdraw,64.0,255.23.34.113,aleo16arammqhngnluy7y39yzgtxxumm8krzkleuhg0em77zy6yn5a5qs2kpcx8,215.0,,,,0
2022-09-17,Transfer,132.0,152.182.81.251,aleo1nuc26rz7jjxenny20qv3sedhaf7kpj6eld9w7jevwmx6kxt2kgyquwe87z,246.0,93.89.50.166,aleo15797jxh0ulf9fl5fune2n74r4k8z495vjrl9fq0kcxffqc8n0cqqthyjjq,200.0,0
2022-09-17,Transfer,6455.0,147.89.21.105,aleo1q865tp9vryfrcytzfgxdzy32wy04m6hq374xfxr7du78vt3k5ursz8p8d4,405.0,203.136.186.188,aleo1zswsqx4st8knp0cpas2ycd5pvsxltnymvlvw0aqy74070s8shv8qkq896j,12191.0,1
2022-09-17,Deposit,872.0,234.149.169.121,aleo1krqpmsnlvc8e3vsf375p8nj9exv9g4t02mm7wznfqkpkj04y8sfq2ad5lq,1592.0,,,,0
2022-09-17,Deposit,1611.0,113.89.180.36,aleo10w5svq6naxt3uqvwr66sdzvvmyquklzx8n34qm5m2wa3k59jcgyqlz3ams,3818.0,,,,0
2022-09-17,Deposit,983.0,79.21.64.34,aleo14cyl74dtr8l2j8j5a2hre6qr6nmqktwgt4xmxtfwe9zp8gy6cuzq0j8ca0,4232.0,,,,0
2022-09-17,Transfer,1517.0,131.244.50.85,aleo1krqpmsnlvc8e3vsf375p8nj9exv9g4t02mm7wznfqkpkj04y8sfq2ad5lq,75.0,81.113.183.45,aleo1gyyfw5n062cahpv7mhggyfqksyt9s2m2dtvh2q0rpxq9vk3ams9qgx9a55,1866.0,1
2022-09-17,Transfer,38.0,194.143.105.27,aleo17p4j5hlvzjz5kgs4xhkmnrykdz75e6jc6ky8gflv3mdet9he9ygqma89h7,2671.0,210.27.169.201,aleo1hddcdclmq62593ywvemh33qz83fkc3dqfunnxhlnqzruy08ejg9q870m6t,1999.0,0
2022-09-17,Transfer,931.0,181.228.147.123,aleo1zrf2772r8t3xw8aqqdugksd7h8ustewwnrsce6zzz0y04nfmd58s6m30l9,121.0,83.116.107.56,aleo18n8wng3q0gpdu3wl02xqa8ak85xuqmcenfzgtcqjhwd7xel0jgrql9d5rh,8786.0,0
2022-09-17,Transfer,41.0,144.84.242.211,aleo1x6umtzdzjssx8t89xhpj2cev35cv93s4h2ms9608l0jpzu0g4yzsnt684g,4.0,246.84.43.152,aleo1zswsqx4st8knp0cpas2ycd5pvsxltnymvlvw0aqy74070s8shv8qkq896j,12232.0,0
2022-09-17,Transfer,1109.0,69.91.1.4,aleo1wfssw07wfdujejt6srw4vasznjvg0levkh6876933a8c54776szs93qk0n,1149.0,93.212.62.73,aleo1q865tp9vryfrcytzfgxdzy32wy04m6hq374xfxr7du78vt3k5ursz8p8d4,1514.0,0
2022-09-17,Withdraw,62.0,35.36.41.70,aleo15797jxh0ulf9fl5fune2n74r4k8z495vjrl9fq0kcxffqc8n0cqqthyjjq,138.0,,,,0
2022-09-17,Withdraw,4302.0,200.224.116.111,aleo1kq2s84c4amfvy6uzt0u4ygces9ml8f4pl078vpeqew25ula8xyqqv87frj,2476.0,,,,1
2022-09-17,Withdraw,2958.0,166.92.30.114,aleo1s65yhzhttxj8fdkdh6rqzdey87z3e5fde3fljm3cwme8zjr825qq7l7td8,1428.0,,,,1
2022-09-17,Deposit,2491.0,65.100.233.84,aleo1a7uj7zzxww8qc84cruk6ruyk2a9chsygmvsud5982s57249v6uxs8fzn7r,2622.0,,,,0
2022-09-17,Transfer,2502.0,93.233.164.248,aleo1y0df8gh3x86qurszuxvee5vkk9tqejranqvck36j0yjf6h3vygpspd57fu,1131.0,8.145.98.208,aleo1vpst4psefucyhsrjq368t7pzljlhz7c4e4arlglhr80698nufspssaw3ve,2584.0,1
2022-09-17,Withdraw,1430.0,48.19.98.80,aleo1fuuy2jv28y4u03vf244sna4l3sux0lrhzvrkgezkgymq2v77wgyq0sgm5d,200.0,,,,0
2022-09-17,Withdraw,67.0,27.178.166.195,aleo15797jxh0ulf9fl5fune2n74r4k8z495vjrl9fq0kcxffqc8n0cqqthyjjq,71.0,,,,0
2022-09-17,Deposit,813.0,124.157.100.38,aleo10w5svq6naxt3uqvwr66sdzvvmyquklzx8n34qm5m2wa3k59jcgyqlz3ams,4631.0,,,,0
2022-09-17,Transfer,47.0,114.249.208.4,aleo1qp0j47wfxpg0mjudrm5lmxldmaeypry9ur555c2u63m7p85c6yzsn3sme2,248.0,113.201.195.188,aleo1rns9528mvqk5xkywztwyhdge0wvrqexxhqtlwv8qzyhjj56n6ypqh59zc2,1561.0,0
2022-09-17,Transfer,1887.0,45.10.183.155,aleo1vpst4psefucyhsrjq368t7pzljlhz7c4e4arlglhr80698nufspssaw3ve,697.0,109.127.156.86,aleo1a7uj7zzxww8qc84cruk6ruyk2a9chsygmvsud5982s57249v6uxs8fzn7r,4509.0,1
2022-09-17,Withdraw,939.0,93.251.148.104,aleo1sgyks5ua7gddfjgrdad4vmk0ws52qc74qertng0flwe9eqq2u59q5uff0t,99.0,,,,0
2022-09-17,Transfer,53.0,91.199.72.227,aleo17p4j5hlvzjz5kgs4xhkmnrykdz75e6jc6ky8gflv3mdet9he9ygqma89h7,2618.0,195.52.23.116,aleo19vq8rd7vpyzaffaweyqt0cz8mesnedxqsp662zv8fycev8ewwcxqjyx8e6,4293.0,0
2022-09-18,Withdraw,69.0,169.47.164.174,aleo1fuuy2jv28y4u03vf244sna4l3sux0lrhzvrkgezkgymq2v77wgyq0sgm5d,131.0,,,,0
2022-09-18,Transfer,1389.0,207.117.87.129,aleo1hddcdclmq62593ywvemh33qz83fkc3dqfunnxhlnqzruy08ejg9q870m6t,610.0,12.73.240.168,aleo1w9r58f09knl006rk4zx4smgkeuw2qsqkqmg3hs4qle8msmexsvgs8q8es2,5455.0,0
2022-09-18,Withdraw,40.0,55.65.247.47,aleo16arammqhngnluy7y39yzgtxxumm8krzkleuhg0em77zy6yn5a5qs2kpcx8,175.0,,,,0
2022-09-18,Transfer,102.0,67.15.240.60,aleo16arammqhngnluy7y39yzgtxxumm8krzkleuhg0em77zy6yn5a5qs2kpcx8,73.0,255.23.222.37,aleo10jzdc7vm9vpyq0vhqqccr4emyr3gf3jayvjly9a7hwu6hrcwdurqf3n6wg,1928.0,0
2022-09-18,Transfer,489.0,147.136.234.143,aleo1q865tp9vryfrcytzfgxdzy32wy04m6hq374xfxr7du78vt3k5ursz8p8d4,1025.0,68.252.12.251,aleo1xhgvysu5rg794fhzak3w4vrqayhf8xw7gkn5v2p7yvzfuelh5qrs0jjmmg,575.0,0
2022-09-18,Withdraw,2747.0,98.147.21.34,aleo1jwn97we6st6g8dwn8mhc28m3q8ay8v5udda2y4nxjaf259t2qq8q7a53ee,668.0,,,,1
2022-09-18,Transfer,2319.0,18.108.150.74,aleo1y6nzv44dk9wqsx65nt70yw3j2fpg5dfyxwwn9gt4dwcejv7zavrqjvvzml,1369.0,164.209.59.109,aleo1a8jexwuvy3vwvh960vaypckfucchj288gsxvessml9f9vw4p2vzsy9ddkl,5497.0,1
2022-09-18,Transfer,425.0,154.14.242.75,aleo1xwg4rgafeqkq0cxu8hwyc5lgce39zf9mnjjcqtr7e2lsn3kznurs5n39td,826.0,217.70.167.166,aleo1j36xcn4hwy5ghl0kxgzuujxmssdjjf6u7z9vz3sk5sw7xwrecvrqufr36w,654.0,0
2022-09-18,Deposit,1982.0,142.240.168.93,aleo16pf7qtdh6xmy37nuds3ptqu26a2cwnwrtgyn8fuq728fseh8ksyq4wam7j,2431.0,,,,0
2022-09-18,Withdraw,2379.0,87.217.215.110,aleo17p4j5hlvzjz5kgs4xhkmnrykdz75e6jc6ky8gflv3mdet9he9ygqma89h7,239.0,,,,1
2022-09-18,Transfer,137.0,219.241.246.138,aleo1jwn97we6st6g8dwn8mhc28m3q8ay8v5udda2y4nxjaf259t2qq8q7a53ee,531.0,32.240.225.198,aleo10w5svq6naxt3uqvwr66sdzvvmyquklzx8n34qm5m2wa3k59jcgyqlz3ams,4768.0,0
2022-09-18,Deposit,1200.0,10.70.9.126,aleo14xe9h5u4xc0fk2y7na9usvgqsxx04d39zs7r9rhh8rjwcv73yyysgdwm9z,3424.0,,,,0
2022-09-18,Withdraw,27.0,255.18.168.127,aleo15797jxh0ulf9fl5fune2n74r4k8z495vjrl9fq0kcxffqc8n0cqqthyjjq,44.0,,,,0
2022-09-18,Withdraw,525.0,196.205.149.184,aleo1mrct7mytscfautmhk85nue2ygyqv4zlqvuzgf89pswdzts7yq5xqhzymnu,410.0,,,,0
2022-09-18,Transfer,5679.0,254.118.160.196,aleo18n8wng3q0gpdu3wl02xqa8ak85xuqmcenfzgtcqjhwd7xel0jgrql9d5rh,3107.0,212.140.146.122,aleo14cyl74dtr8l2j8j5a2hre6qr6nmqktwgt4xmxtfwe9zp8gy6cuzq0j8ca0,9911.0,1
2022-09-18,Transfer,135.0,198.140.114.107,aleo1rns9528mvqk5xkywztwyhdge0wvrqexxhqtlwv8qzyhjj56n6ypqh59zc2,1426.0,126.203.242.145,aleo1s65yhzhttxj8fdkdh6rqzdey87z3e5fde3fljm3cwme8zjr825qq7l7td8,1563.0,0
2022-09-18,Transfer,279.0,186.108.167.62,aleo1j36xcn4hwy5ghl0kxgzuujxmssdjjf6u7z9vz3sk5sw7xwrecvrqufr36w,375.0,71.207.91.194,aleo1xhgvysu5rg794fhzak3w4vrqayhf8xw7gkn5v2p7yvzfuelh5qrs0jjmmg,854.0,0
2022-09-18,Withdraw,3.0,64.124.2.133,aleo15797jxh0ulf9fl5fune2n74r4k8z495vjrl9fq0kcxffqc8n0cqqthyjjq,41.0,,,,0
2022-09-18,Withdraw,3.0,114.213.97.116,aleo1x6umtzdzjssx8t89xhpj2cev35cv93s4h2ms9608l0jpzu0g4yzsnt684g,1.0,,,,0
2022-09-18,Withdraw,93.0,20.51.237.186,aleo1qp0j47wfxpg0mjudrm5lmxldmaeypry9ur555c2u63m7p85c6yzsn3sme2,155.0,,,,0
2022-09-18,Transfer,560.0,209.161.120.163,aleo1hddcdclmq62593ywvemh33qz83fkc3dqfunnxhlnqzruy08ejg9q870m6t,50.0,242.248.193.9,aleo14cyl74dtr8l2j8j5a2hre6qr6nmqktwgt4xmxtfwe9zp8gy6cuzq0j8ca0,10471.0,0
2022-09-18,Withdraw,225.0,120.137.207.194,aleo1nuc26rz7jjxenny20qv3sedhaf7kpj6eld9w7jevwmx6kxt2kgyquwe87z,21.0,,,,0
2022-09-18,Withdraw,971.0,56.96.255.243,aleo1zswsqx4st8knp0cpas2ycd5pvsxltnymvlvw0aqy74070s8shv8qkq896j,11261.0,,,,0
2022-09-18,Deposit,2245.0,134.225.146.52,aleo1mrct7mytscfautmhk85nue2ygyqv4zlqvuzgf89pswdzts7yq5xqhzymnu,2655.0,,,,0
2022-09-19,Transfer,2705.0,126.216.146.243,aleo1fzawl85pq0g4cjvx5uwecrw0sc36qjvwtt4u5gh4smqhse8dsgzqdtqrxk,1452.0,203.191.236.36,aleo1j36xcn4hwy5ghl0kxgzuujxmssdjjf6u7z9vz3sk5sw7xwrecvrqufr36w,3080.0,1
2022-09-19,Transfer,252.0,117.26.140.119,aleo1qqwpwk9h3mqw98hejguhn0ew59s4tjhnpw4ph77rc0jpmenxru9qj5hnmx,268.0,66.178.123.142,aleo18rpa6lmddgpdcctvstuf3wgxay7gkykskudu6ha48y45qntzjuyqfwyar2,6132.0,0
2022-09-19,Withdraw,84.0,73.25.130.218,aleo14xe9h5u4xc0fk2y7na9usvgqsxx04d39zs7r9rhh8rjwcv73yyysgdwm9z,3340.0,,,,0
2022-09-19,Deposit,1060.0,51.100.230.10,aleo1hs8sllgvpu79r72jjdqtmmm3m2ygeg6gduzl53erngdjktcunygskktygc,6034.0,,,,0
2022-09-19,Deposit,2259.0,96.132.159.176,aleo15smp7h52q29z0wtnqd0zszucx2xlp0w9h6mj8gjlm7rdrlkhuszsyfxpjp,8759.0,,,,0
2022-09-19,Withdraw,2740.0,205.108.218.110,aleo18n8wng3q0gpdu3wl02xqa8ak85xuqmcenfzgtcqjhwd7xel0jgrql9d5rh,367.0,,,,1
2022-09-19,Withdraw,124.0,84.169.192.32,aleo18n8wng3q0gpdu3wl02xqa8ak85xuqmcenfzgtcqjhwd7xel0jgrql9d5rh,243.0,,,,0
2022-09-19,Deposit,2081.0,226.3.255.114,aleo1qp0j47wfxpg0mjudrm5lmxldmaeypry9ur555c2u63m7p85c6yzsn3sme2,2236.0,,,,0
2022-09-19,Withdraw,1575.0,121.176.99.60,aleo1tw2mc4j0lyvfr8p2al69js8kemqx2v2cpfjpge5p5h6cpjnzqupsf2x030,51.0,,,,1
2022-09-19,Deposit,150.0,146.25.219.187,aleo1gyyfw5n062cahpv7mhggyfqksyt9s2m2dtvh2q0rpxq9vk3ams9qgx9a55,2016.0,,,,0
2022-09-19,Withdraw,16.0,78.9.169.165,aleo1nuc26rz7jjxenny20qv3sedhaf7kpj6eld9w7jevwmx6kxt2kgyquwe87z,5.0,,,,0
2022-09-19,Withdraw,205.0,28.29.244.1,aleo1022vme7y4d55fznml40wq8l7r8ghc5q8593dg4r3cxjcs7p2lqxspgg7h9,333.0,,,,0
2022-09-19,Withdraw,2046.0,41.235.251.194,aleo18rpa6lmddgpdcctvstuf3wgxay7gkykskudu6ha48y45qntzjuyqfwyar2,4086.0,,,,1
2022-09-19,Transfer,1662.0,89.37.67.147,aleo1kq2s84c4amfvy6uzt0u4ygces9ml8f4pl078vpeqew25ula8xyqqv87frj,814.0,194.153.210.119,aleo1d0k7zxf54d8ukj6tsgrnmfc3mnh72cv24eruccnwe5zwjx0uvvpstpp8pp,3943.0,1
2022-09-19,Transfer,20.0,172.185.172.215,aleo18n8wng3q0gpdu3wl02xqa8ak85xuqmcenfzgtcqjhwd7xel0jgrql9d5rh,223.0,80.19.226.223,aleo1022vme7y4d55fznml40wq8l7r8ghc5q8593dg4r3cxjcs7p2lqxspgg7h9,353.0,0
2022-09-19,Withdraw,96.0,48.185.34.70,aleo1xwg4rgafeqkq0cxu8hwyc5lgce39zf9mnjjcqtr7e2lsn3kznurs5n39td,730.0,,,,0
2022-09-19,Deposit,903.0,10.207.89.131,aleo1nuc26rz7jjxenny20qv3sedhaf7kpj6eld9w7jevwmx6kxt2kgyquwe87z,908.0,,,,0
2022-09-19,Withdraw,753.0,73.125.203.184,aleo1egk23l89vg5up5j7fe90gpcgqj9cm3g35xemx5sw7yx7q9g08q8qxxtkuf,313.0,,,,0
2022-09-19,Deposit,1136.0,86.67.18.207,aleo1x6umtzdzjssx8t89xhpj2cev35cv93s4h2ms9608l0jpzu0g4yzsnt684g,1137.0,,,,0
2022-09-19,Withdraw,1436.0,173.20.122.187,aleo1s65yhzhttxj8fdkdh6rqzdey87z3e5fde3fljm3cwme8zjr825qq7l7td8,127.0,,,,0
2022-09-19,Transfer,95.0,203.121.214.221,aleo1s65yhzhttxj8fdkdh6rqzdey87z3e5fde3fljm3cwme8zjr825qq7l7td8,32.0,4.201.122.129,aleo1ekualfc4ksmx6r23xfwsey7de8m3ukceqxmeg6uca7ppasxq4u8sg582qq,4668.0,0
2022-09-19,Transfer,811.0,15.14.142.43,aleo1w9r58f09knl006rk4zx4smgkeuw2qsqkqmg3hs4qle8msmexsvgs8q8es2,4644.0,73.142.58.206,aleo1tw2mc4j0lyvfr8p2al69js8kemqx2v2cpfjpge5p5h6cpjnzqupsf2x030,862.0,0
2022-09-19,Withdraw,385.0,15.233.28.82,aleo1vpst4psefucyhsrjq368t7pzljlhz7c4e4arlglhr80698nufspssaw3ve,312.0,,,,0
2022-09-20,Withdraw,421.0,24.106.112.169,aleo1e5svtay5qsfmy90tdx2ty88yszcph343q2aws57yt58hhx5m3vzqvt3s4v,4032.0,,,,0
2022-09-20,Deposit,694.0,175.254.232.117,aleo1hs8sllgvpu79r72jjdqtmmm3m2ygeg6gduzl53erngdjktcunygskktygc,6728.0,,,,0
2022-09-20,Withdraw,208.0,32.68.216.190,aleo1xwg4rgafeqkq0cxu8hwyc5lgce39zf9mnjjcqtr7e2lsn3kznurs5n39td,522.0,,,,0
2022-09-20,Withdraw,622.0,172.176.88.60,aleo1kq2s84c4amfvy6uzt0u4ygces9ml8f4pl078vpeqew25ula8xyqqv87frj,192.0,,,,0
2022-09-20,Deposit,53.0,73.119.94.206,aleo1d0k7zxf54d8ukj6tsgrnmfc3mnh72cv24eruccnwe5zwjx0uvvpstpp8pp,3996.0,,,,0
2022-09-20,Deposit,2475.0,93.159.167.104,aleo1fuuy2jv28y4u03vf244sna4l3sux0lrhzvrkgezkgymq2v77wgyq0sgm5d,2606.0,,,,0
2022-09-20,Withdraw,71.0,150.118.82.1,aleo16arammqhngnluy7y39yzgtxxumm8krzkleuhg0em77zy6yn5a5qs2kpcx8,2.0,,,,0
2022-09-20,Deposit,2128.0,184.29.51.123,aleo1zrf2772r8t3xw8aqqdugksd7h8ustewwnrsce6zzz0y04nfmd58s6m30l9,2249.0,,,,0
2022-09-20,Withdraw,130.0,184.85.87.202,aleo1mfqp3ch40edvdjqkx2d5dp3qj6vaggmhzext2jamz92z5klrtufqfx7j5r,66.0,,,,0
2022-09-20,Transfer,48.0,241.81.108.199,aleo1hddcdclmq62593ywvemh33qz83fkc3dqfunnxhlnqzruy08ejg9q870m6t,2.0,75.89.178.100,aleo14xe9h5u4xc0fk2y7na9usvgqsxx04d39zs7r9rhh8rjwcv73yyysgdwm9z,3388.0,0
2022-09-20,Withdraw,445.0,81.49.216.113,aleo1xhgvysu5rg794fhzak3w4vrqayhf8xw7gkn5v2p7yvzfuelh5qrs0jjmmg,409.0,,,,0
2022-09-20,Withdraw,110.0,249.233.23.57,aleo17p4j5hlvzjz5kgs4xhkmnrykdz75e6jc6ky8gflv3mdet9he9ygqma89h7,129.0,,,,0
2022-09-20,Transfer,3885.0,17.86.135.210,aleo1ekualfc4ksmx6r23xfwsey7de8m3ukceqxmeg6uca7ppasxq4u8sg582qq,783.0,202.193.248.155,aleo1wfssw07wfdujejt6srw4vasznjvg0levkh6876933a8c54776szs93qk0n,5034.0,1
2022-09-20,Withdraw,274.0,139.221.55.156,aleo1egk23l89vg5up5j7fe90gpcgqj9cm3g35xemx5sw7yx7q9g08q8qxxtkuf,39.0,,,,0
2022-09-20,Deposit,2172.0,163.151.193.211,aleo1s65yhzhttxj8fdkdh6rqzdey87z3e5fde3fljm3cwme8zjr825qq7l7td8,2204.0,,,,0
2022-09-20,Withdraw,1486.0,231.249.35.208,aleo1mrct7mytscfautmhk85nue2ygyqv4zlqvuzgf89pswdzts7yq5xqhzymnu,1169.0,,,,0
2022-09-20,Transfer,1281.0,128.203.20.66,aleo1rns9528mvqk5xkywztwyhdge0wvrqexxhqtlwv8qzyhjj56n6ypqh59zc2,145.0,192.57.132.158,aleo1xhgvysu5rg794fhzak3w4vrqayhf8xw7gkn5v2p7yvzfuelh5qrs0jjmmg,1690.0,0
2022-09-20,Deposit,1989.0,75.195.82.49,aleo1rns9528mvqk5xkywztwyhdge0wvrqexxhqtlwv8qzyhjj56n6ypqh59zc2,2134.0,,,,0
2022-09-20,Transfer,1610.0,159.81.186.119,aleo1rns9528mvqk5xkywztwyhdge0wvrqexxhqtlwv8qzyhjj56n6ypqh59zc2,524.0,114.218.109.114,aleo1qqwpwk9h3mqw98hejguhn0ew59s4tjhnpw4ph77rc0jpmenxru9qj5hnmx,1878.0,1
2022-09-20,Transfer,2359.0,33.135.143.179,aleo1fuuy2jv28y4u03vf244sna4l3sux0lrhzvrkgezkgymq2v77wgyq0sgm5d,247.0,204.126.31.146,aleo1022vme7y4d55fznml40wq8l7r8ghc5q8593dg4r3cxjcs7p2lqxspgg7h9,2712.0,1
2022-09-20,Transfer,452.0,6.106.37.40,aleo1w9r58f09knl006rk4zx4smgkeuw2qsqkqmg3hs4qle8msmexsvgs8q8es2,4192.0,120.164.38.128,aleo1hddcdclmq62593ywvemh33qz83fkc3dqfunnxhlnqzruy08ejg9q870m6t,454.0,0
2022-09-20,Transfer,1603.0,226.58.29.236,aleo1gtczljn90q7xqv0gudkl3fejjls4nr8szl5e93du47llaa3yasgqstq0zk,1635.0,220.138.238.81,aleo1s65yhzhttxj8fdkdh6rqzdey87z3e5fde3fljm3cwme8zjr825qq7l7td8,3807.0,1
2022-09-20,Transfer,4491.0,255.184.161.21,aleo1hs8sllgvpu79r72jjdqtmmm3m2ygeg6gduzl53erngdjktcunygskktygc,2237.0,108.170.135.197,aleo1qp0j47wfxpg0mjudrm5lmxldmaeypry9ur555c2u63m7p85c6yzsn3sme2,6727.0,1
2022-09-20,Withdraw,40.0,226.93.203.11,aleo17p4j5hlvzjz5kgs4xhkmnrykdz75e6jc6ky8gflv3mdet9he9ygqma89h7,89.0,,,,0
2022-09-20,Withdraw,634.0,141.32.177.117,aleo1hs8sllgvpu79r72jjdqtmmm3m2ygeg6gduzl53erngdjktcunygskktygc,1603.0,,,,0
2022-09-20,Deposit,1703.0,60.65.160.75,aleo1s65yhzhttxj8fdkdh6rqzdey87z3e5fde3fljm3cwme8zjr825qq7l7td8,5510.0,,,,0
2022-09-20,Deposit,120.0,49.19.55.13,aleo1sgyks5ua7gddfjgrdad4vmk0ws52qc74qertng0flwe9eqq2u59q5uff0t,219.0,,,,0
2022-09-20,Deposit,394.0,106.131.210.217,aleo19vq8rd7vpyzaffaweyqt0cz8mesnedxqsp662zv8fycev8ewwcxqjyx8e6,4687.0,,,,0
2022-09-20,Deposit,2221.0,142.204.244.208,aleo10w5svq6naxt3uqvwr66sdzvvmyquklzx8n34qm5m2wa3k59jcgyqlz3ams,6989.0,,,,0
2022-09-20,Withdraw,322.0,81.6.24.47,aleo1q865tp9vryfrcytzfgxdzy32wy04m6hq374xfxr7du78vt3k5ursz8p8d4,703.0,,,,0
2022-09-20,Deposit,2145.0,199.171.4.94,aleo1qqwpwk9h3mqw98hejguhn0ew59s4tjhnpw4ph77rc0jpmenxru9qj5hnmx,4023.0,,,,0
2022-09-20,Deposit,42.0,162.145.149.172,aleo1a7uj7zzxww8qc84cruk6ruyk2a9chsygmvsud5982s57249v6uxs8fzn7r,4551.0,,,,0
2022-09-20,Transfer,1077.0,137.202.104.223,aleo1d0k7zxf54d8ukj6tsgrnmfc3mnh72cv24eruccnwe5zwjx0uvvpstpp8pp,2919.0,168.138.21.29,aleo10w5svq6naxt3uqvwr66sdzvvmyquklzx8n34qm5m2wa3k59jcgyqlz3ams,8066.0,0
2022-09-20,Withdraw,1061.0,244.124.10.147,aleo1d0k7zxf54d8ukj6tsgrnmfc3mnh72cv24eruccnwe5zwjx0uvvpstpp8pp,1858.0,,,,0
2022-09-20,Deposit,1235.0,244.141.204.24,aleo1wfssw07wfdujejt6srw4vasznjvg0levkh6876933a8c54776szs93qk0n,6269.0,,,,0
2022-09-20,Deposit,2445.0,80.158.88.160,aleo1jwn97we6st6g8dwn8mhc28m3q8ay8v5udda2y4nxjaf259t2qq8q7a53ee,2976.0,,,,0
2022-09-20,Deposit,2167.0,119.169.46.169,aleo1y6nzv44dk9wqsx65nt70yw3j2fpg5dfyxwwn9gt4dwcejv7zavrqjvvzml,3536.0,,,,0
2022-09-20,Deposit,129.0,60.233.181.46,aleo1qp0j47wfxpg0mjudrm5lmxldmaeypry9ur555c2u63m7p85c6yzsn3sme2,6856.0,,,,0
2022-09-20,Transfer,8378.0,11.229.209.24,aleo1zswsqx4st8knp0cpas2ycd5pvsxltnymvlvw0aqy74070s8shv8qkq896j,2883.0,101.183.149.83,aleo1nuc26rz7jjxenny20qv3sedhaf7kpj6eld9w7jevwmx6kxt2kgyquwe87z,9286.0,1
2022-09-20,Withdraw,1841.0,160.237.107.47,aleo10w5svq6naxt3uqvwr66sdzvvmyquklzx8n34qm5m2wa3k59jcgyqlz3ams,6225.0,,,,1
2022-09-20,Deposit,1175.0,171.216.76.134,aleo1e5svtay5qsfmy90tdx2ty88yszcph343q2aws57yt58hhx5m3vzqvt3s4v,5207.0,,,,0
2022-09-20,Deposit,2101.0,193.202.241.77,aleo16pf7qtdh6xmy37nuds3ptqu26a2cwnwrtgyn8fuq728fseh8ksyq4wam7j,4532.0,,,,0
2022-09-20,Deposit,1073.0,220.86.85.208,aleo1qqwpwk9h3mqw98hejguhn0ew59s4tjhnpw4ph77rc0jpmenxru9qj5hnmx,5096.0,,,,0
2022-09-20,Withdraw,45.0,230.147.136.250,aleo1mfqp3ch40edvdjqkx2d5dp3qj6vaggmhzext2jamz92z5klrtufqfx7j5r,21.0,,,,0
2022-09-20,Transfer,22.0,69.10.168.99,aleo1krqpmsnlvc8e3vsf375p8nj9exv9g4t02mm7wznfqkpkj04y8sfq2ad5lq,53.0,166.212.106.140,aleo1x6umtzdzjssx8t89xhpj2cev35cv93s4h2ms9608l0jpzu0g4yzsnt684g,1159.0,0
2022-09-20,Deposit,1657.0,159.78.191.138,aleo1hs8sllgvpu79r72jjdqtmmm3m2ygeg6gduzl53erngdjktcunygskktygc,3260.0,,,,0
2022-09-20,Transfer,1312.0,239.60.72.163,aleo1e5svtay5qsfmy90tdx2ty88yszcph343q2aws57yt58hhx5m3vzqvt3s4v,3895.0,29.222.218.67,aleo1zswsqx4st8knp0cpas2ycd5pvsxltnymvlvw0aqy74070s8shv8qkq896j,4195.0,0
2022-09-20,Transfer,335.0,48.43.47.111,aleo1y6nzv44dk9wqsx65nt70yw3j2fpg5dfyxwwn9gt4dwcejv7zavrqjvvzml,3201.0,180.201.241.197,aleo1hddcdclmq62593ywvemh33qz83fkc3dqfunnxhlnqzruy08ejg9q870m6t,789.0,0
2022-09-20,Deposit,1386.0,247.92.189.100,aleo1gyyfw5n062cahpv7mhggyfqksyt9s2m2dtvh2q0rpxq9vk3ams9qgx9a55,3402.0,,,,0
2022-09-20,Withdraw,4442.0,218.119.153.20,aleo10w5svq6naxt3uqvwr66sdzvvmyquklzx8n34qm5m2wa3k59jcgyqlz3ams,1783.0,,,,1
2022-09-20,Deposit,1833.0,19.154.108.91,aleo1s65yhzhttxj8fdkdh6rqzdey87z3e5fde3fljm3cwme8zjr825qq7l7td8,7343.0,,,,0
2022-09-20,Transfer,103.0,25.187.124.66,aleo1sgyks5ua7gddfjgrdad4vmk0ws52qc74qertng0flwe9eqq2u59q5uff0t,116.0,20.69.141.125,aleo16pf7qtdh6xmy37nuds3ptqu26a2cwnwrtgyn8fuq728fseh8ksyq4wam7j,4635.0,0
2022-09-20,Transfer,1093.0,88.203.25.198,aleo1gtczljn90q7xqv0gudkl3fejjls4nr8szl5e93du47llaa3yasgqstq0zk,542.0,197.206.155.162,aleo1e5svtay5qsfmy90tdx2ty88yszcph343q2aws57yt58hhx5m3vzqvt3s4v,4988.0,0
2022-09-20,Deposit,2252.0,208.136.104.183,aleo1fuuy2jv28y4u03vf244sna4l3sux0lrhzvrkgezkgymq2v77wgyq0sgm5d,2499.0,,,,0
2022-09-20,Withdraw,688.0,164.80.179.62,aleo14xe9h5u4xc0fk2y7na9usvgqsxx04d39zs7r9rhh8rjwcv73yyysgdwm9z,2700.0,,,,0
